title,reply
새로 공개된 애플 아이폰 15&15 프로 총정리! 미국 현지에서 직접 경험한 느낌은?,역시 애플 리뷰는 잇섭이 최고임.... 다른 분들 영상 다보고 와도 잇섭이 퀄리티나 설명면이 제일 디테일하고 깔끔함 ㅠ.ㅠ 잇섭 최고
새로 공개된 애플 아이폰 15&15 프로 총정리! 미국 현지에서 직접 경험한 느낌은?,"저는 전체적으로 내년을 위한 빌드업이라는 느낌을 받았어요 이벤트자체도 환경 꽁트 외에는 상당히 담백하게 꾸려서 1시간반만에 뚝딱 끝내버리기도했고, 일반 라인은 이제 약간 다듬은 느낌에 프로모델은 이번에 업그레이드 된것들이 gpu도 그렇고 카메라도 그렇고 내년초 비전 출시하고 비전하고의 연계를 대대적으로 본격화하려는 빌드업 느낌이었습니다
그래서 사실 전 이번해는 패스하고 내년 기다리려고요 애플워치도 10인지 x인지 꽤 기념비적인 일이 될거같고 내년이 여러모로 기대되네요ㅋㅋ 근데 아무리그래도 이번에 너무 다른 제품을 안내놨는데 올해안에 한번더 신제품 발표 하겠죠..?"
새로 공개된 애플 아이폰 15&15 프로 총정리! 미국 현지에서 직접 경험한 느낌은?,"안녕하세요, 잇섭님.
저는 생활과 윤리 수업에서 선플 달기 활동 중인 창원사파고등학교 학생입니다.
전자제품을 누구보다 빠르게 사용해보시고 해당 제품에 대한 리뷰를 해주셔서 감사합니다! 전혀 모르고 있다가 잇섭님 리뷰를 보고 알게되어 구매하게 된 것이 있는데 지금도 너무 좋게 잘 쓰고 있습니다. 앞으로도 이런 좋은 영상 부탁드립니다! 항상 기대하고 있겠습니다."
새로 공개된 애플 아이폰 15&15 프로 총정리! 미국 현지에서 직접 경험한 느낌은?,이제 많은 전자제품들의 성능이 상향평준화가 되버린만큼 디자인을 좀더 강조하는 듯한 느낌이네요. 그에비해 C타입이 이제야 들어간건 신선한 충격이긴합니다.
새로 공개된 애플 아이폰 15&15 프로 총정리! 미국 현지에서 직접 경험한 느낌은?,"정말 잇섭만한 유튜버가 없습니다..
정리도 깔끔하고 간단 명료하게... 역시 갓섭
(마지막 챕터에 오타가 있는 것 같아요!)"
새로 공개된 애플 아이폰 15&15 프로 총정리! 미국 현지에서 직접 경험한 느낌은?,코로나 기간동안 과다상승한 가격의 조정과 중국시장 축소로 인한 기존시장에서 판매량을 방어하기 위한 모습이 아닐까 추측합니다. 드디어 usb c는 정말 좋은거 같습니다. 이제 선 다 따로 사서 다닐 필요가 없어졌네요
새로 공개된 애플 아이폰 15&15 프로 총정리! 미국 현지에서 직접 경험한 느낌은?,"와...진짜 퇴근해서 집에 딱 오니 잇썹님 아이폰 영상이 올라와있어서 너무 반갑네요.
신문기사는 너무 그래서 잇썹님이 퇴근하면 깔끔하게 정리해줄거라고 기대했었는데 역시나....
저는 아이폰X에 작년에 14로 바꾸고, 올해 아내가 XS라 15로 바꾸려고하는데 영상보고 15 핑크로 정했습니다 ㅎㅎㅎ
빠르고 정확한 영상 감사합니다."
새로 공개된 애플 아이폰 15&15 프로 총정리! 미국 현지에서 직접 경험한 느낌은?,"잇섭님 이번 영상 정리 잘해주셔서 보기 편했습니다.
처음 댓글 달아보는데 앞으로도 좋은 영상 보여주시면 감사하겠습니다
14프로 사서 16프로 나오면 구입 예정이지만 C타입은 정말 좋은 개선이네요 ㅎㅎ
15 구입해서 영상 올리시면 또 구매 충동 오겠지만요 ㅋㅋㅋ"
새로 공개된 애플 아이폰 15&15 프로 총정리! 미국 현지에서 직접 경험한 느낌은?,14프맥 지금 거의 1년 다되가는거같은데 매우 만족하고 빠릿빠릿하고 15는 옆그레이드 느낌인데 내실 잡는 너낌이네요. 어떤 변화를 주었던 처음 다이나믹 아일랜드 적용된 디자인이 지속되는건 유저 입장에서 환영할 일입니다 ㅋㅋㅋ 구매 고려하시는 분들은 별 차이 없겠다만..
새로 공개된 애플 아이폰 15&15 프로 총정리! 미국 현지에서 직접 경험한 느낌은?,"남편이랑 같이 애플 프레젠테이션 보긴 했지만 잇섭님 총평 영상 기다리고 있었습니다! 액션 버튼 없앤 거, 일반 15 라인에 120주사율 안 넣어준게 너무 아쉽네요.. usb c 타입 이랑 aod 로 너무 생색내는 애플... ㅠㅠㅠ"
새로 공개된 애플 아이폰 15&15 프로 총정리! 미국 현지에서 직접 경험한 느낌은?,15 모델은 14프로를 그대로 계승한 느낌입니다. 그렇다고 팀킬 방지 차원에서 몇몇 기능을 다 가져오지 않았는데 14+를 현재 쓰는 저로써는 일단 1년은 더 활용하는 방향을 생각해 봐야 겠습니다. 11이하 유저라면 당연히 업글을 해야 겠죠
새로 공개된 애플 아이폰 15&15 프로 총정리! 미국 현지에서 직접 경험한 느낌은?,"일반 모델을 구매하더라도 충분히 합리적이지 않나 싶습니다. 이전 14 pro나 pro max 모델에만 급 나누기로 일반 모델에는 새로운 기능이 없어서 아쉬웠는데 많이 개선된 듯싶습니다, 이번 15시리즈에는 일반에도 색상의 선택지도 많고 충분히 매력적이라고 느껴지네요."
새로 공개된 애플 아이폰 15&15 프로 총정리! 미국 현지에서 직접 경험한 느낌은?,이번 15시리즈는 프로/프로맥스보다 일반/플러스 변화가 더 많고 같은 일반 전작모델들과 비교해도 이번 15일반모델이 진짜 잘나옴 특히 2배줌 추가된것
새로 공개된 애플 아이폰 15&15 프로 총정리! 미국 현지에서 직접 경험한 느낌은?,코어 유저 입장으로 보자면 다른 부분은 그렇다쳐도 진짜 gpu가 미쳤음.. 모바일 전력으로 벤치가 pc 1050ti급인데.. 2~3년만 더 지나면 진짜 신세계가 펼쳐질것 같네요
새로 공개된 애플 아이폰 15&15 프로 총정리! 미국 현지에서 직접 경험한 느낌은?,"아이폰X를 처음 출시할때부터 지금까지 사용했던 유저로써 이제 존버는 끝난것같은 소식입니다.

전작과는 많이 다르지 않다고 하셨지만 저에게는 정말 어마어마한 변화네요.

아마 이번에 업글을 하게 되면 역시나 업데이트 지원이 끝날때까지 또 사용할듯 하군요."
새로 공개된 애플 아이폰 15&15 프로 총정리! 미국 현지에서 직접 경험한 느낌은?,형 구독자들을 위한 마음 대단해요~!!공개한지 얼마안됐는데 이렇게 빨리 리뷰 해줘서 고마워요 형~!!쵝오~!!
새로 공개된 애플 아이폰 15&15 프로 총정리! 미국 현지에서 직접 경험한 느낌은?,잇섭님이 아이폰 15 리뷰 해주는거 기다리고 있었어요! 5년째 XS 쓰고 있어서 슬슬 바꿀생각이었는데 꼼꼼한 리뷰 보고 결정에 도움이 되었어요. 감사합니다!
새로 공개된 애플 아이폰 15&15 프로 총정리! 미국 현지에서 직접 경험한 느낌은?,5c의 그 통통 튀는 색감에 차분함을 한겹 입힌 느낌이라 이번 15일반 실물이 정말 기대가 되네요. 5배줌이 궁금해서 일단 맥스를 사볼것같긴한데 실사용으론 일반이나 플러스가 무게나 성능 가격 전부를 무난하게 충족하는 느낌이라 이번엔 판매량을 좀 기대해봐도 될것같네요. 사실 프로가 여전히 오라지게 비싸니 ㅠㅠ
새로 공개된 애플 아이폰 15&15 프로 총정리! 미국 현지에서 직접 경험한 느낌은?,언제나 예상을 넘어가는 애플의 혁신! 많이들 즐기세요
새로 공개된 애플 아이폰 15&15 프로 총정리! 미국 현지에서 직접 경험한 느낌은?,"매우 훌륭하네요.. 프로 모델은 티타늄이라 가게가 훨씬 가벼워졌고  프로 맥스는 5배줌!!  일반 모델은 라운딩 처리랑 핑크 너무 이쁘고  다이내믹 아일랜드 넣어주고!!  
Usb-c 지원

이번 15시리즈는 초대박 날듯합니다"
새로 공개된 애플 아이폰 15&15 프로 총정리! 미국 현지에서 직접 경험한 느낌은?,오늘 15 리뷰 영상 많이 올라왔던데 역시나 잇섭님 리뷰가 젤 깔끔하고 제 취향입니다 
새로 공개된 애플 아이폰 15&15 프로 총정리! 미국 현지에서 직접 경험한 느낌은?,"카메라 메리트가 전작보다 더 큰 매력으로 다가오는 거 같네요.
플립이 많은 유혹을 했지만, 잘 참아내고 15프로맥스로 가야겠어요.
프로도 파슬텔톤 색상 내주었으면,, 색이 여러모로 조금 애매하긴 한 거 같아요 "
새로 공개된 애플 아이폰 15&15 프로 총정리! 미국 현지에서 직접 경험한 느낌은?,색상 미쳤다….안드로이드 유전데 진짜 디자인 때매 아이폰으로 가고 싶을 정도…
새로 공개된 애플 아이폰 15&15 프로 총정리! 미국 현지에서 직접 경험한 느낌은?,15프로도 일반 모델처럼 원색 계열의 색상을 넣어줬다면 더 좋았을텐데요ㅠㅠ... 핑크랑 블루가 진짜 취향저격이던데
새로 공개된 애플 아이폰 15&15 프로 총정리! 미국 현지에서 직접 경험한 느낌은?,여러 리뷰어들 영상 봤지만 잇섭님이 설명하는 거 이해 했어요.
새로 공개된 애플 아이폰 15&15 프로 총정리! 미국 현지에서 직접 경험한 느낌은?,사전구매가 나와봐야겟지만 직구랑 가격차이가 얼마나 될지도 궁금하네요 :)
새로 공개된 애플 아이폰 15&15 프로 총정리! 미국 현지에서 직접 경험한 느낌은?,"11, 13 계속 프로맥스 사용중인데 15 너무 기대되네요 !! 가격은 정말 … 동결이라 다행이라 생각이 들지만 또 한편으로는 핸드폰이지만 비싸긴하다 생각이 드네요 ㅠㅠ 
신랑이 가전제품보면 핸드폰보다 싸네! 이 소리만 하네요 ㅋㅋㅋ "
새로 공개된 애플 아이폰 15&15 프로 총정리! 미국 현지에서 직접 경험한 느낌은?,"사실 USB 3.2 Gen 2x1 케이블 별매도 예상할 수 있었던게, 삼성도 그렇고 기존에 iPad나 Macbook에서 그랬듯 동봉된 C to C 케이블의 USB 버전은 2.0이었어서요..."
새로 공개된 애플 아이폰 15&15 프로 총정리! 미국 현지에서 직접 경험한 느낌은?,아이폰12 유저입니다. 역시 존버가 답이었습니다! 기본 15도 마음에 드는데 역시 프로맥스로 가야겠군용!! 잇섭님 리뷰만 기다리고 있었는데 넘 감사합니다!
새로 공개된 애플 아이폰 15&15 프로 총정리! 미국 현지에서 직접 경험한 느낌은?,이름을 프로모션이라고 지은 거부터가 일반 모델에 넣어줄 생각은 애시당초 없었던 듯하네요 근데 핑크 진짜 예쁘다 핑덕의 심장을 두근거리게 만드는 예쁜 파스텔 핑크네요 
새로 공개된 애플 아이폰 15&15 프로 총정리! 미국 현지에서 직접 경험한 느낌은?,ㅈ도 변한게 없는 걸 15분 가량 스토리텔링하는 틀섭님의 실력이 진짜 ㅎㄷㄷ하긴 함
새로 공개된 애플 아이폰 15&15 프로 총정리! 미국 현지에서 직접 경험한 느낌은?,매세대 칩셋 전력효율 좋아졌다는데 이론상으로는 그럴수있겠지만 실사용은 정말 모른겠던데…차이는 배터리용량 차이로 차이는 느끼는거지만 그리고 그래프 성능 도약 홍보는 안한지 좀 됐지요ㅎㅎ A16도 향상 밋밋해가지고 가볍게 지나갔어요
새로 공개된 애플 아이폰 15&15 프로 총정리! 미국 현지에서 직접 경험한 느낌은?,"아이폰8에서 이제 15프로까지 뛰어보겠습니다! USB-C타입이랑 줄어든 무게 보고 바로 바꿔야겠다 마음먹었어요. 역시 잇섭님 설명 장난없어요,,,"
새로 공개된 애플 아이폰 15&15 프로 총정리! 미국 현지에서 직접 경험한 느낌은?,와 요즘 핸드폰이 죽으려 해서 15 출시까지만 버티자ㅠㅠㅠ하고 있었는데 15가 이렇게나 잘 뽑혔다니!!!! 너무 기대되네요. 기계치도 이해할 수 있는 쉬운 설명 감사합니다
새로 공개된 애플 아이폰 15&15 프로 총정리! 미국 현지에서 직접 경험한 느낌은?,12프로맥스 사용하는 입장에서 고민이 되네요  티타늄 너무 탐나기는 하는데 일반 15랑 체감상 큰 기능 차이를 못느낄거 같기도 하고
새로 공개된 애플 아이폰 15&15 프로 총정리! 미국 현지에서 직접 경험한 느낌은?,이전 프로 모델까지는 이게 바형 스마트폰이 맞나 싶을 정도로 거의 폴더블 스마트폰에 버금가는 수준의 무게였는데 이번에 소재가 티타늄으로 바뀌면서 무게가 정말 많이 줄어들었다고 하는데 저도 빨리 만져 보고 싶습니다.
새로 공개된 애플 아이폰 15&15 프로 총정리! 미국 현지에서 직접 경험한 느낌은?,"폰 바꿀 시기가 왔는데 엄청 좋은 스펙은 필요 없어서 15일반으로 바꿔야겠네요!
4년 가까이  se시리즈를 사용중이라 15일반이 너무너무 기대가 되네요.
항상 좋은 영상 제작해주셔서 감사합니다!"
새로 공개된 애플 아이폰 15&15 프로 총정리! 미국 현지에서 직접 경험한 느낌은?,12프로 쓰다가 바꾸고 싶어서 너무 궁금했는데 ...알기 쉽게 정리해서 영상 올려주셔서 감사합니다 ️
새로 공개된 애플 아이폰 15&15 프로 총정리! 미국 현지에서 직접 경험한 느낌은?,올해에도 국내 언론에서 혁신 없다고 죽도록 까내리는 아이폰15 전 라인업이 전 세계 스마트폰 판매 점유율을 휩쓸고 1위부터 4위까지 줄 세우기를 할 예정입니다
새로 공개된 애플 아이폰 15&15 프로 총정리! 미국 현지에서 직접 경험한 느낌은?,"아이폰15 발표회 좀 보다가 잤는데, 보기전에 시간 때우기 용으로 잡스가 아이폰 발표당시의 영상을 봤음. 지금 시점에서 구글맵 로딩도 길고 카메라도 없고 아주 단순한 기능 뿐인데도 불구하고 15년 지나서 지금 봐도 여전히 두근거리고 감탄하게 되더라. 근데 그 역체감이라고 해야 하나? 이번 애플 이벤트는 보다가 졸고 깨고를 반복해서 걍 끄고 잤음.."
